timestamp,open,high,low,close,volume
2020-01-04 13:00:00,27079.49,27217.96,26954.68,27057.41,462.89
2020-01-04 14:00:00,27407.54,27524.69,27297.16,27393.29,308.08
2020-01-04 15:00:00,27674.22,27945.68,27551.11,27655.86,484.64
2020-01-04 16:00:00,27751.91,27833.48,27466.79,27630.42,311.26
2020-01-04 17:00:00,27428.12,27658.86,27337.03,27459.78,650.23
2020-01-04 18:00:00,27830.2,27852.44,27604.44,27806.26,390.56
2020-01-04 19:00:00,28265.86,28374.35,28237.65,28280.72,323.01
2020-01-04 20:00:00,28396.69,28487.33,28372.33,28375.48,548.58
2020-01-04 21:00:00,28650.78,28666.95,28500.02,28608.53,933.97
2020-01-04 22:00:00,28790.39,28864.29,28785.45,28806.5,248.2
2020-01-04 23:00:00,28945.55,29012.74,28839.95,28989.62,440.69
2020-01-05 00:00:00,28785.84,29090.04,28687.34,28779.37,1296.78
2020-01-05 01:00:00,29048.21,29050.66,29019.6,29049.38,316.18
2020-01-05 02:00:00,28840.18,29064.81,28680.68,28743.38,1036.59
2020-01-05 03:00:00,28899.18,28945.05,28863.17,28869.31,686.68
2020-01-05 04:00:00,28676.45,28755.68,28609.65,28705.56,7598.32
2020-01-05 05:00:00,28237.3,28463.13,28234.91,28307.11,869.2
2020-01-05 06:00:00,28248.07,28278.21,28128.53,28273.45,1015.5
2020-01-05 07:00:00,28482.59,28673.19,28362.41,28559.98,172.98
2020-01-05 08:00:00,28849.78,28879.42,28684.25,28840.35,557.1
2020-01-05 09:00:00,28904.66,29013.33,28760.85,28902.38,153.23
2020-01-05 10:00:00,28972.92,29074.87,28798.78,28939.74,363.63
2020-01-05 11:00:00,28985.56,29008.09,28801.7,28891.93,521.52
2020-01-05 12:00:00,28599.63,28615.32,28574.96,28607.61,216.19
2020-01-05 13:00:00,28506.82,28660.18,28308.94,28455.9,780.86
2020-01-05 14:00:00,28602.2,28712.91,28548.34,28634.13,3137.53
2020-01-05 15:00:00,28875.28,28933.62,28763.5,28913.88,436.98
2020-01-05 16:00:00,28492.19,28651.8,28447.87,28571.35,56.18
2020-01-05 17:00:00,28718.31,28744.15,28442.11,28683.3,280.21
2020-01-05 18:00:00,28644.55,28835.77,28609.74,28752.51,413.02
2020-01-05 19:00:00,28512.03,28562.32,28345.47,28513.89,713.5
2020-01-05 20:00:00,28352.63,28375.46,28268.52,28336.03,468.72
2020-01-05 21:00:00,28284.39,28328.6,28191.45,28285.22,193.96
2020-01-05 22:00:00,27929.18,28286.81,27794.74,27984.86,440.69
2020-01-05 23:00:00,27847.37,28073.45,27680.3,27907.33,145.16
2020-01-06 00:00:00,27743.93,27760.59,27557.31,27690.02,723.94
2020-01-06 01:00:00,27759.83,27902.18,27689.72,27711.2,240.75
2020-01-06 02:00:00,27711.46,27733.71,27666.9,27701.84,339.65
2020-01-06 03:00:00,27524.4,27710.96,27301.18,27505.85,290.5
2020-01-06 04:00:00,27505.67,27545.18,27341.62,27447.49,685.46
2020-01-06 05:00:00,26974.63,27087.45,26795.8,27037.16,500.4
2020-01-06 06:00:00,26911.93,27028.58,26875.51,26879.19,315.7
2020-01-06 07:00:00,26789.57,26861.39,26694.73,26804.48,475.55
2020-01-06 08:00:00,26388.25,26566.59,26279.26,26412.33,375.35
2020-01-06 09:00:00,26413.42,26495.77,26314.63,26380.97,330.29
2020-01-06 10:00:00,26461.18,26493.34,26395.39,26417.09,878.34
2020-01-06 11:00:00,26325.71,26453.36,26245.7,26398.86,86.53
2020-01-06 12:00:00,26536.98,26633.93,26488.5,26567.21,263.72
2020-01-06 13:00:00,26147.05,26274.35,26139.34,26182.55,178.98
2020-01-06 14:00:00,26441.12,26475.09,26319.83,26375.89,155.77
2020-01-06 15:00:00,26131.5,26352.45,26059.19,26165.58,326.54
2020-01-06 16:00:00,26291.04,26366.5,26289.84,26304.28,974.93
2020-01-06 17:00:00,26473.32,26499.49,26455.28,26458.97,1021.68
2020-01-06 18:00:00,26865.46,26940.47,26778.23,26829.24,341.38
2020-01-06 19:00:00,27130.46,27169.67,26909.96,27120.51,1516.39
2020-01-06 20:00:00,26953.22,26997.98,26829.44,26904.04,419.93
2020-01-06 21:00:00,27023.0,27088.68,26935.27,26994.36,1644.96
2020-01-06 22:00:00,26836.9,26864.83,26811.0,26860.38,371.13
2020-01-06 23:00:00,26760.78,26867.36,26627.0,26797.75,714.49
2020-01-07 00:00:00,27373.19,27485.62,27171.9,27380.19,544.99
2020-01-07 01:00:00,27560.03,27785.65,27515.65,27571.87,1501.65
2020-01-07 02:00:00,27913.7,27917.42,27713.52,27874.94,1174.42
2020-01-07 03:00:00,28403.5,28512.05,28361.3,28380.46,739.38
2020-01-07 04:00:00,28023.61,28091.64,27935.39,28001.14,1209.13
2020-01-07 05:00:00,27675.48,27774.81,27447.74,27700.44,1903.77
2020-01-07 06:00:00,27799.63,27809.05,27771.49,27783.72,348.87
2020-01-07 07:00:00,27527.87,27722.93,27506.5,27556.26,265.34
2020-01-07 08:00:00,27427.43,27458.24,27271.04,27404.34,1160.16
2020-01-07 09:00:00,27110.45,27133.34,27025.38,27125.99,376.25
2020-01-07 10:00:00,27007.22,27019.49,26952.75,27006.72,920.13
2020-01-07 11:00:00,26628.46,26709.83,26565.82,26615.95,107.32
2020-01-07 12:00:00,26231.84,26292.92,26188.74,26236.09,376.51
2020-01-07 13:00:00,26194.42,26297.3,26099.57,26183.89,1755.94
2020-01-07 14:00:00,25985.36,26187.64,25979.95,25994.23,577.84
2020-01-07 15:00:00,25813.71,25996.93,25645.39,25827.7,740.37
2020-01-07 16:00:00,25767.56,25819.47,25644.06,25745.18,92.28
2020-01-07 17:00:00,25753.87,25941.84,25600.08,25712.95,262.5
2020-01-07 18:00:00,25629.19,25754.82,25603.47,25644.05,1188.5
2020-01-07 19:00:00,25803.68,25857.35,25665.67,25811.14,1577.45
2020-01-07 20:00:00,25918.66,25985.51,25901.62,25922.63,321.72
2020-01-07 21:00:00,26029.45,26077.89,25948.3,26058.56,663.01
2020-01-07 22:00:00,25844.38,25885.22,25641.22,25839.22,1830.78
2020-01-07 23:00:00,25678.03,25744.56,25564.71,25630.84,269.78
2020-01-08 00:00:00,25496.36,25711.97,25409.77,25460.7,787.14
2020-01-08 01:00:00,25771.8,25855.69,25629.65,25752.75,1568.25
2020-01-08 02:00:00,25918.68,26036.87,25798.62,25919.23,545.79
2020-01-08 03:00:00,25958.81,26084.98,25722.97,25937.39,562.58
2020-01-08 04:00:00,25885.59,25932.58,25696.58,25864.77,666.63
2020-01-08 05:00:00,26085.07,26129.83,26083.86,26091.18,861.73
2020-01-08 06:00:00,26419.74,26541.03,26328.31,26434.12,1963.82
2020-01-08 07:00:00,26576.62,26749.93,26354.33,26507.74,169.03
2020-01-08 08:00:00,26453.02,26682.18,26306.95,26494.36,346.86
2020-01-08 09:00:00,26356.7,26389.12,26243.44,26288.94,1284.93
2020-01-08 10:00:00,26358.05,26610.23,26349.28,26368.08,736.55
2020-01-08 11:00:00,26243.19,26284.4,25999.19,26266.72,538.7
2020-01-08 12:00:00,26388.72,26474.3,26245.86,26390.68,1380.86
2020-01-08 13:00:00,26365.67,26494.88,26271.52,26355.17,741.42
2020-01-08 14:00:00,26162.35,26253.53,26082.33,26175.06,136.92
2020-01-08 15:00:00,26297.44,26368.33,26243.97,26272.11,210.15
2020-01-08 16:00:00,26213.04,26305.97,26137.26,26209.57,479.14
2020-01-08 17:00:00,26122.81,26273.75,26010.12,26157.53,210.3
2020-01-08 18:00:00,26292.64,26346.8,26268.4,26271.36,1669.02
2020-01-08 19:00:00,26323.87,26583.37,26323.82,26369.86,246.35
2020-01-08 20:00:00,26527.51,26552.79,26524.03,26542.1,494.92
2020-01-08 21:00:00,26265.07,26284.34,26160.04,26229.1,650.78
2020-01-08 22:00:00,26333.35,26346.95,26308.16,26340.95,248.15
2020-01-08 23:00:00,26438.25,26478.76,26205.14,26436.52,292.66
2020-01-09 00:00:00,26556.32,26621.95,26555.44,26621.26,441.56
2020-01-09 01:00:00,26240.69,26385.6,26008.0,26246.82,1395.83
2020-01-09 02:00:00,26544.02,26715.71,26482.43,26506.53,576.52
2020-01-09 03:00:00,26274.96,26404.68,26194.89,26293.33,661.48
2020-01-09 04:00:00,26384.12,26552.47,26275.52,26459.33,1007.39
2020-01-09 05:00:00,26536.06,26560.89,26362.21,26524.59,412.14
2020-01-09 06:00:00,26497.85,26682.83,26381.68,26534.61,284.52
2020-01-09 07:00:00,26721.33,26870.74,26643.46,26668.02,195.87
2020-01-09 08:00:00,26244.17,26355.29,26137.22,26242.88,630.44
2020-01-09 09:00:00,26123.37,26181.37,26078.94,26111.05,743.32
2020-01-09 10:00:00,26128.99,26252.59,26059.07,26171.96,399.15
2020-01-09 11:00:00,26259.38,26396.88,26155.33,26179.1,295.68
2020-01-09 12:00:00,26129.97,26258.17,26081.43,26120.73,165.25
2020-01-09 13:00:00,26446.05,26664.33,26295.02,26461.19,327.83
2020-01-09 14:00:00,26287.27,26386.52,26109.74,26297.11,413.66
2020-01-09 15:00:00,26300.55,26339.74,26127.11,26315.46,1124.55
2020-01-09 16:00:00,26065.3,26068.24,25780.77,26038.65,249.47
2020-01-09 17:00:00,26033.92,26193.39,25999.8,26069.62,563.74
2020-01-09 18:00:00,26247.16,26288.89,26219.26,26274.17,737.84
2020-01-09 19:00:00,26324.32,26373.25,26128.56,26329.82,384.31
2020-01-09 20:00:00,26130.17,26300.23,25979.79,26092.89,601.67
2020-01-09 21:00:00,25607.93,25621.63,25547.05,25616.55,1148.61
2020-01-09 22:00:00,25534.58,25536.91,25390.99,25465.34,412.54
2020-01-09 23:00:00,25908.78,25986.91,25715.82,25869.11,127.22
2020-01-10 00:00:00,25589.08,25590.58,25542.98,25578.71,343.89
2020-01-10 01:00:00,25674.26,25825.61,25421.4,25655.25,104.02
2020-01-10 02:00:00,25505.14,25566.23,25343.43,25473.86,290.94
2020-01-10 03:00:00,25331.57,25375.16,25278.26,25302.31,150.91
2020-01-10 04:00:00,25515.57,25573.6,25341.38,25530.76,201.32
2020-01-10 05:00:00,25822.19,25895.37,25813.75,25858.54,376.05
2020-01-10 06:00:00,25944.63,26049.01,25880.7,25932.18,92.4
2020-01-10 07:00:00,25821.99,25917.53,25779.03,25780.69,100.31
2020-01-10 08:00:00,25387.75,25576.48,25311.5,25411.32,1181.94
2020-01-10 09:00:00,25570.41,25606.64,25461.97,25556.59,534.11
2020-01-10 10:00:00,25902.45,26004.94,25848.02,25938.98,1051.38
2020-01-10 11:00:00,26165.87,26198.29,26148.58,26187.97,2018.23
2020-01-10 12:00:00,26344.04,26522.42,26058.07,26300.42,1121.22
2020-01-10 13:00:00,26593.15,26667.9,26450.94,26619.32,818.72
2020-01-10 14:00:00,26535.92,26658.7,26502.4,26555.48,235.9
2020-01-10 15:00:00,26677.32,26710.48,26619.99,26665.69,480.41
2020-01-10 16:00:00,26429.55,26553.01,26424.97,26478.2,262.04
2020-01-10 17:00:00,26410.58,26447.69,26189.02,26377.69,442.39
2020-01-10 18:00:00,26092.27,26226.68,25900.07,26032.62,571.72
2020-01-10 19:00:00,26247.9,26272.22,26102.41,26241.0,486.89
2020-01-10 20:00:00,26313.42,26465.7,26137.22,26313.74,1252.45
2020-01-10 21:00:00,26615.37,26666.45,26588.35,26645.98,967.45
2020-01-10 22:00:00,26887.88,26923.21,26701.59,26903.59,500.16
2020-01-10 23:00:00,26889.32,26922.5,26837.6,26852.8,252.79
2020-01-11 00:00:00,26909.96,26957.31,26774.61,26872.83,623.67
2020-01-11 01:00:00,27064.35,27228.88,26914.62,27103.66,392.07
2020-01-11 02:00:00,27281.73,27430.71,27261.15,27274.82,210.8
2020-01-11 03:00:00,27416.91,27448.89,27125.64,27398.34,462.93
2020-01-11 04:00:00,27281.35,27343.74,27193.02,27282.75,700.64
2020-01-11 05:00:00,27455.29,27487.97,27353.75,27437.16,3932.08
2020-01-11 06:00:00,27271.78,27569.49,27085.63,27341.59,235.36
2020-01-11 07:00:00,27258.05,27350.88,27106.98,27236.71,453.2
2020-01-11 08:00:00,27275.04,27365.32,27197.93,27261.24,1896.41
2020-01-11 09:00:00,26988.05,27188.68,26762.8,26990.87,160.76
2020-01-11 10:00:00,26590.83,26602.45,26554.74,26562.76,90.07
2020-01-11 11:00:00,26637.0,26653.05,26501.39,26605.58,954.78
2020-01-11 12:00:00,26608.18,26640.66,26553.64,26571.22,194.4
2020-01-11 13:00:00,26673.96,26862.83,26634.15,26662.97,298.88
2020-01-11 14:00:00,26847.32,26982.93,26686.62,26849.91,265.45
2020-01-11 15:00:00,26650.23,26725.64,26585.85,26633.38,1064.83
2020-01-11 16:00:00,26862.46,26961.73,26841.34,26845.13,667.17
2020-01-11 17:00:00,26992.97,27151.74,26881.44,27003.15,796.94
2020-01-11 18:00:00,26655.09,26728.57,26596.77,26622.42,594.21
2020-01-11 19:00:00,26831.96,26923.4,26693.33,26849.71,1142.67
2020-01-11 20:00:00,26678.85,26943.34,26666.36,26712.51,328.52
2020-01-11 21:00:00,26812.31,26908.75,26704.01,26809.22,848.58
2020-01-11 22:00:00,26824.4,27073.94,26657.19,26823.76,356.75
2020-01-11 23:00:00,26993.6,27144.58,26948.95,26997.8,1235.78
2020-01-12 00:00:00,27185.44,27225.25,27093.59,27117.49,210.91
2020-01-12 01:00:00,27050.18,27133.79,26962.68,27086.06,514.33
2020-01-12 02:00:00,27126.23,27178.4,27101.69,27108.81,1489.76
2020-01-12 03:00:00,27355.11,27463.31,27192.5,27282.01,235.05
2020-01-12 04:00:00,27661.57,27887.6,27504.56,27659.79,341.66
2020-01-12 05:00:00,27852.14,28179.57,27783.99,27858.79,427.36
2020-01-12 06:00:00,28488.42,28657.73,28380.85,28472.61,192.47
2020-01-12 07:00:00,28325.32,28639.13,28225.24,28391.47,203.81
2020-01-12 08:00:00,27984.69,28054.88,27934.56,27960.17,254.32
2020-01-12 09:00:00,27916.84,27983.88,27847.07,27904.31,158.86
2020-01-12 10:00:00,28161.72,28163.76,28044.01,28152.99,145.46
2020-01-12 11:00:00,28413.98,28586.4,28372.18,28391.45,397.45
2020-01-12 12:00:00,28328.97,28443.19,28155.32,28384.95,266.61
2020-01-12 13:00:00,28314.73,28653.51,28307.97,28365.52,1024.8
2020-01-12 14:00:00,28221.87,28239.12,28055.91,28182.42,335.59
2020-01-12 15:00:00,28286.95,28322.74,28095.0,28243.01,1029.36
2020-01-12 16:00:00,28135.64,28370.5,27934.47,28090.59,427.51
2020-01-12 17:00:00,27799.06,27961.58,27722.05,27803.77,770.83
2020-01-12 18:00:00,28149.02,28230.48,28108.04,28115.69,550.63
2020-01-12 19:00:00,28178.95,28367.81,28106.91,28150.65,818.11
2020-01-12 20:00:00,28239.42,28350.57,28098.25,28232.09,546.78
2020-01-12 21:00:00,28366.16,28541.59,28291.84,28364.83,1250.1
2020-01-12 22:00:00,27771.93,27815.22,27684.22,27741.17,138.86
2020-01-12 23:00:00,27704.36,27870.75,27611.61,27614.81,1343.88
2020-01-13 00:00:00,27661.76,27691.84,27638.85,27682.33,802.1
2020-01-13 01:00:00,28023.08,28060.24,27944.31,27946.91,588.78
2020-01-13 02:00:00,27836.55,27841.11,27722.12,27809.96,209.24
2020-01-13 03:00:00,27966.26,28052.63,27810.75,27952.43,259.07
2020-01-13 04:00:00,27621.94,27682.4,27568.08,27617.41,318.72
2020-01-13 05:00:00,27570.49,27746.9,27428.72,27498.1,2488.89
2020-01-13 06:00:00,27125.98,27197.68,27095.24,27179.53,220.35
2020-01-13 07:00:00,27228.87,27430.29,27163.16,27223.63,368.28
2020-01-13 08:00:00,27243.07,27465.82,27149.07,27294.21,1746.65
2020-01-13 09:00:00,27265.45,27328.3,27233.27,27325.15,630.94
2020-01-13 10:00:00,27471.73,27522.3,27339.24,27422.91,332.7
2020-01-13 11:00:00,27038.02,27159.77,26918.33,27038.11,905.76
2020-01-13 12:00:00,26985.44,26990.43,26828.49,26957.69,333.25
2020-01-13 13:00:00,26935.98,27074.97,26867.46,26926.09,1463.65
2020-01-13 14:00:00,26940.53,27104.82,26892.98,26937.15,808.79
2020-01-13 15:00:00,27126.63,27188.95,27057.47,27090.87,728.39
2020-01-13 16:00:00,27259.83,27448.88,27246.06,27248.12,678.58
2020-01-13 17:00:00,27147.81,27206.02,26987.42,27131.11,454.68
2020-01-13 18:00:00,27263.01,27302.84,27184.79,27271.44,1016.63
2020-01-13 19:00:00,27139.05,27281.86,27035.7,27159.24,301.82
2020-01-13 20:00:00,27345.03,27540.56,27250.11,27307.2,599.66
2020-01-13 21:00:00,27164.62,27243.46,27043.74,27144.78,301.77
2020-01-13 22:00:00,27239.56,27282.1,27067.01,27217.99,254.18
2020-01-13 23:00:00,26789.33,26867.64,26669.84,26829.53,430.55
2020-01-14 00:00:00,26835.0,27148.38,26687.11,26855.17,357.37
2020-01-14 01:00:00,26655.98,26870.2,26630.54,26676.31,981.4
2020-01-14 02:00:00,26740.41,26743.62,26589.08,26708.2,277.99
2020-01-14 03:00:00,26800.86,27015.63,26634.93,26811.42,677.74
2020-01-14 04:00:00,27389.34,27637.81,27036.22,27344.45,987.11
2020-01-14 05:00:00,27184.99,27240.79,27165.3,27226.86,1007.41
2020-01-14 06:00:00,27115.16,27169.9,27025.31,27139.18,490.7
2020-01-14 07:00:00,26861.78,26936.0,26804.08,26863.44,950.07
2020-01-14 08:00:00,26886.31,26915.33,26846.98,26867.17,385.31
2020-01-14 09:00:00,27076.52,27116.36,27061.26,27098.97,116.73
2020-01-14 10:00:00,27204.38,27250.32,27034.28,27163.92,285.6
2020-01-14 11:00:00,27344.55,27420.91,27241.88,27411.59,626.82
2020-01-14 12:00:00,27170.28,27222.81,27061.9,27163.83,1366.73
2020-01-14 13:00:00,27472.83,27564.73,27301.37,27498.35,306.8
2020-01-14 14:00:00,27775.61,27849.11,27722.86,27806.08,990.08
2020-01-14 15:00:00,27650.3,27849.4,27565.13,27717.75,928.28
2020-01-14 16:00:00,27853.23,27938.38,27832.14,27866.59,222.43
2020-01-14 17:00:00,27980.19,28185.29,27787.73,27928.45,439.98
2020-01-14 18:00:00,27959.24,28064.99,27848.31,27958.07,535.4
2020-01-14 19:00:00,27775.77,27877.84,27682.91,27851.44,1294.4
2020-01-14 20:00:00,27516.85,27691.85,27424.74,27453.65,968.08
2020-01-14 21:00:00,27383.69,27467.93,27359.11,27409.79,266.59
2020-01-14 22:00:00,27894.54,27940.52,27755.77,27881.74,1310.73
2020-01-14 23:00:00,28055.02,28105.04,27839.3,28056.72,364.92
2020-01-15 00:00:00,28460.99,28606.18,28393.17,28462.67,349.8
2020-01-15 01:00:00,28953.47,29079.26,28850.43,29002.99,439.39
2020-01-15 02:00:00,29185.12,29239.04,29113.09,29131.96,3102.45
2020-01-15 03:00:00,29153.92,29169.89,29032.81,29151.88,321.5
2020-01-15 04:00:00,29096.25,29290.49,28964.71,29167.71,666.29
2020-01-15 05:00:00,29212.05,29366.85,29108.97,29180.11,519.13
2020-01-15 06:00:00,29158.84,29287.25,29135.06,29136.36,221.61
2020-01-15 07:00:00,28959.92,29044.44,28946.2,29013.94,637.47
2020-01-15 08:00:00,29012.3,29053.18,28893.03,29007.42,1122.41
2020-01-15 09:00:00,29251.0,29445.01,29207.85,29306.77,528.78
2020-01-15 10:00:00,29745.82,29759.72,29709.1,29749.67,432.41
2020-01-15 11:00:00,29603.33,29636.95,29367.77,29569.81,203.91
2020-01-15 12:00:00,29645.19,29735.23,29591.63,29722.45,559.72
2020-01-15 13:00:00,29786.18,29821.83,29734.07,29785.43,394.1
2020-01-15 14:00:00,29756.8,29811.53,29630.79,29802.2,272.04
2020-01-15 15:00:00,29702.15,29749.63,29573.49,29632.43,633.6
2020-01-15 16:00:00,29768.44,29950.27,29744.06,29819.27,1391.35
2020-01-15 17:00:00,30307.24,30398.66,30178.85,30374.38,680.92
2020-01-15 18:00:00,30482.55,30555.82,30409.55,30487.86,372.47
2020-01-15 19:00:00,30459.21,30633.8,30288.47,30543.87,1578.28
2020-01-15 20:00:00,30776.67,30862.49,30611.9,30756.08,266.51
2020-01-15 21:00:00,30722.98,30739.87,30678.42,30727.38,96.64
2020-01-15 22:00:00,30832.71,30965.37,30660.35,30866.53,80.03
2020-01-15 23:00:00,30718.45,30785.1,30715.14,30739.93,579.55
2020-01-16 00:00:00,30767.89,31091.42,30758.54,30786.63,259.31
2020-01-16 01:00:00,30591.72,30646.46,30550.86,30585.05,817.79
2020-01-16 02:00:00,30958.39,31104.63,30730.47,30992.53,1205.87
2020-01-16 03:00:00,30673.18,30758.08,30572.43,30665.12,222.71
2020-01-16 04:00:00,30825.86,30866.78,30604.21,30747.57,812.15
2020-01-16 05:00:00,30771.53,30935.6,30636.49,30739.06,1012.57
2020-01-16 06:00:00,30777.58,30843.35,30612.85,30752.01,409.48
2020-01-16 07:00:00,30654.48,30899.68,30576.46,30629.73,957.98
2020-01-16 08:00:00,30593.07,30737.89,30378.47,30551.05,201.67
2020-01-16 09:00:00,30400.15,30569.56,30271.79,30368.29,476.74
2020-01-16 10:00:00,30522.59,30598.6,30398.97,30531.91,411.08
2020-01-16 11:00:00,30570.99,30820.17,30500.23,30614.09,503.64
2020-01-16 12:00:00,30504.0,30514.77,30434.76,30462.65,1917.15
2020-01-16 13:00:00,30587.97,30623.71,30330.06,30532.4,200.47
2020-01-16 14:00:00,30568.15,30761.93,30342.41,30556.23,223.9
